ID,Country,Organization,Certificate/Badge,Record Type,Category,Subcategory,Level,Price Status,Conditions,Exam/Assessment,Duration,Language,Available from Russia,Validity,Credly/Verification,LinkedIn,Official URL,Priority,Completion Status,Evidence Status,Last Reviewed,Source Page,Extraction Method,Confidence
SRCX-04d1a43665db,China,Espressif,Espressif — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.espressif.com/en/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0fc8c57b3c7b,United States,Google for Developers,Google for Developers — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://developers.google.com/profile/badges,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0dc8cb02034a,United States,IBM,IBM — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://skillsbuild.org/learning-catalog,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ee6d0502e87,Global,IEEE,IEEE — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ieee.org/education/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-04795bfdd9ae,Global,Kubernetes,Kubernetes — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://kubernetes.io/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-010e094518ad,United States,MIT OpenCourseWare,MIT OpenCourseWare — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://ocw.mit.edu/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-02c0efeb9a89,United States,NIST,NIST — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nist.gov/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1234e0dba545,United States,NOAA,NOAA — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.noaa.gov/education,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-044f02438b30,United Kingdom,PortSwigger,PortSwigger — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://portswigger.net/web-security,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-020716ae964e,United States,PTC,PTC — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ptc.com/en/academic-program,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-065720f4875c,Russia,RЭД СОФТ,RЭД СОФТ — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://education.red-soft.ru/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-08883df898f2,France,Schneider Electric,Schneider Electric — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.se.com/ww/en/work/solutions/for-business/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-092be0302724,Germany,Siemens Digital Industries Software,Siemens Digital Industries Software — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://training.plm.automation.siemens.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-153b06d4286f,Russia,Stepik,Stepik — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://stepik.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-09a3cdb2b1fc,Global,WHO Academy,WHO Academy — SCADA source & credential directory,source-watch,SCADA,SCADA,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.who.int/about/who-academy,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-094e74c0e69e,Global,3GPP,3GPP — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.3gpp.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-09b4e2cb3c26,Switzerland,ABB,ABB — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://new.abb.com/service/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-12f7c4be7d66,Italy,Arduino,Arduino — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://docs.arduino.cc/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-129605511587,United States,Broadcom VMware,Broadcom VMware — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.vmware.com/learning.html,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f1a0691571a,Global,CNCF,CNCF — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.cncf.io/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-10b27703c3ca,United States,Datadog,Datadog — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.datadoghq.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-11514b7fbfee,United States,Epic Games,Epic Games — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://dev.epicgames.com/community/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-13cf3cc2c2bf,United States,Esri,Esri — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.esri.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-12e8a396285c,Europe,ETSI,ETSI — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.etsi.org/education,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0202244de741,European Union,EU Academy,EU Academy — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.europa.eu/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0e411d50770a,United States,GitLab Learn,GitLab Learn — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://about.gitlab.com/learn/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0b2234b5b4cb,Australia,Jira Service Management,Jira Service Management — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://university.atlassian.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0b7c0b5b82f5,United States,NIST,NIST — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nist.gov/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-14b6e47f32e2,United States,NVIDIA,NVIDIA — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nvidia.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1314f12d9389,Japan,Omron,Omron — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.omron.com/global/en/technology/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-01e03bc686bd,United States,OpenAI Academy,OpenAI Academy — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.openai.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-011e2db1d1c8,United States,Power BI / Microsoft,Power BI / Microsoft — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.microsoft.com/training/powerplatform/power-bi/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-09f2ab05d865,United States,Rockwell Automation,Rockwell Automation — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.rockwellautomation.com/en-us/services/training.html,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0be7f42b8ea0,United States,RStudio / Posit,RStudio / Posit — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://posit.co/learn/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-129fdc783f0d,United States,Scrum.org,Scrum.org — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.scrum.org/professional-training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0c8306a0114b,Global,SLSA,SLSA — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://slsa.dev/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-01aacd5ecaf3,United States,Splunk,Splunk — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.splunk.com/en_us/training.html,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-15fcfa648283,United States,Tableau,Tableau — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.tableau.com/learn,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-03ddfd68ca52,Switzerland,Web3 Foundation,Web3 Foundation — SDR source & credential directory,source-watch,SDR,SDR,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://web3.foundation/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0408e0496b5a,United States,Autodesk,Autodesk — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.autodesk.com/certification/overview,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-10928625fd48,Germany,Bosch Rexroth,Bosch Rexroth — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.boschrexroth.com/en/xc/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-015fa5517175,United States,GitHub,GitHub — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.github.com/certifications,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-01d04b1ad277,United States,IBM,IBM — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://skillsbuild.org/learning-catalog,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-10647a354d2e,Global,ISC2 Learning,ISC2 Learning — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.isc2.org/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-13754a8795d8,Czech Republic,JetBrains Academy,JetBrains Academy — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.jetbrains.com/academy/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-04bff9136532,Norway,Nordic Semiconductor,Nordic Semiconductor — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nordicsemi.com/Products/Development-tools/nRF-Connect-SDK,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-104b841f9057,Netherlands,NXP Semiconductors,NXP Semiconductors — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nxp.com/design/training:TRAINING,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a704b3a64b3,United States,OpenAI Academy,OpenAI Academy — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.openai.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f862df59d6a,Global,OpenTelemetry,OpenTelemetry — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://opentelemetry.io/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0e4ce6889549,Global,OpenTofu,OpenTofu — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://opentofu.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ea5cce8c47d,Global,OpenWHO,OpenWHO — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://openwho.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-09a08d228e9b,Russia,Positive Technologies,Positive Technologies — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://edu.ptsecurity.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0b3213726b6c,United States,Postman,Postman — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.postman.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0f8b2e9e07b5,Global,RISC-V International,RISC-V International — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://riscv.org/learn/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0bf6af951c5c,United States,Salesforce Trailhead,Salesforce Trailhead — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://trailhead.salesforce.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-13cd21a11ac1,United States,SANS Institute,SANS Institute — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.sans.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-1538e5c08fef,Global,Software Carpentries,Software Carpentries — SRE source & credential directory,source-watch,SRE,SRE,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://software-carpentry.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-10eefff57bc9,Russia,1C,1C — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://1c.ru/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0c5214fdaa9c,Switzerland,ABB,ABB — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://new.abb.com/service/training,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-08c51354d83e,Italy,Arduino,Arduino — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://docs.arduino.cc/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-00cf65e5eac9,Global,CNCF,CNCF — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.cncf.io/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-076085d2242c,United States,Datadog,Datadog — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.datadoghq.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d032f820d31,United States,Docker,Docker — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.docker.com/education/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-03fd0b1e7e13,United Kingdom,FutureLearn,FutureLearn — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.futurelearn.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0fe7aab6cd7f,United States,Google for Developers,Google for Developers — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://developers.google.com/profile/badges,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-027104dd1e73,Sweden,Grafana Labs,Grafana Labs — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://grafana.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0a44b56c4bd2,Australia,Jira Service Management,Jira Service Management — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://university.atlassian.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0d3ba4cbea51,United States,New Relic,New Relic — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://learn.newrelic.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-020b89ff83e4,United States,NI,NI — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.ni.com/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-099af356643b,Norway,Nordic Semiconductor,Nordic Semiconductor — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.nordicsemi.com/Products/Development-tools/nRF-Connect-SDK,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-0ec772dbb831,Japan,Omron,Omron — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://www.omron.com/global/en/technology/training/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-02c2e6333552,United States,OpenAI Academy,OpenAI Academy — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://academy.openai.com/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
SRCX-147210867703,Global,OpenEDX,OpenEDX — Security Operations source & credential directory,source-watch,Security Operations,Security Operations,catalog,⚠️ verify current offer,"Monitoring record, not a certificate claim. Verify the current official credential/course and price before calling it free.",Varies,Varies,Provider-dependent,Unknown,Varies,Provider-dependent,Varies,https://openedx.org/,C,Не начато,Source watch — auto review,2026-08-31,,curated,discovery
